entry,entry_name,gene_names,nucleus,cytoplasm,mitochondrion,plasma_membrane,endoplasmic_reticulum,golgi_apparatus,vacuole,zones
A0A0B7P3V8,YP41B_YEAST,TY4B-P YPLCTy4-1 POL YPL060C-A,1,1,0,0,0,0,0,"nucleus,cytoplasm"
D6VTK4,STE2_YEAST,STE2 YFL026W,0,0,0,1,0,0,0,plasma_membrane
O13297,CET1_YEAST,CET1 YPL228W P1433,0,0,0,0,0,0,0,
O13329,FOB1_YEAST,FOB1 HRM1 YDR110W YD9727.06,0,0,0,0,0,0,0,
O13516,RS9A_YEAST,RPS9A RPS13A YS11A YPL081W,0,1,0,0,0,0,0,cytoplasm
O13525,COQ4_YEAST,COQ4 YDR204W YD8142.01,0,0,1,0,0,0,0,mitochondrion
O13527,YA11B_YEAST,TY1B-A YARCTy1-1 POL YAR009C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
O13535,YH11B_YEAST,TY1B-H YHRCTy1-1 POL YHR214C-B,1,1,0,0,0,0,0,"nucleus,cytoplasm"
O13539,THP2_YEAST,THP2 YHR167W,0,0,0,0,0,0,0,
O13547,CCW14_YEAST,CCW14 ICWP SSR1 YLR390W-A YLR391W-A,0,0,1,0,0,0,0,mitochondrion
O13563,RPN13_YEAST,RPN13 DAQ1 YLR421C,1,0,0,0,0,0,0,nucleus
O14455,RL36B_YEAST,RPL36B RPL39B YPL249C-A YPL249BC,0,0,0,0,0,0,0,
O14467,MBF1_YEAST,MBF1 SUF13 YOR298C-A,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
O60200,MDM35_YEAST,MDM35 YKL053C-A,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
O74700,TIM9_YEAST,TIM9 YEL020W-A YEL020BW,0,0,1,0,0,0,0,mitochondrion
O75012,MRP10_YEAST,MRP10 YDL045W-A,0,0,0,0,0,0,0,
O94742,SEM1_YEAST,SEM1 DSH1 YDR363W-A,0,0,0,0,0,0,0,
P00044,CYC1_YEAST,CYC1 YJR048W J1653,0,0,1,0,0,0,0,mitochondrion
P00127,QCR6_YEAST,QCR6 UCR6 YFR033C,0,0,1,0,0,0,0,mitochondrion
P00128,QCR7_YEAST,QCR7 CRO1 UCR7 YDR529C D9719.32,0,0,1,0,0,0,0,mitochondrion
P00163,CYB_YEAST,COB CYTB Q0105,0,0,1,0,0,0,0,mitochondrion
P00175,CYB2_YEAST,CYB2 YML054C YM9958.08C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P00330,ADH1_YEAST,ADH1 ADC1 YOL086C O0947,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P00331,ADH2_YEAST,ADH2 ADR2 YMR303C YM9952.05C,0,1,0,0,0,0,0,cytoplasm
P00358,G3P2_YEAST,TDH2 GPD2 YJR009C J1433,1,1,1,1,0,0,0,"nucleus,cytoplasm,mitochondrion,plasma_membrane"
P00359,G3P3_YEAST,TDH3 GPD3 YGR192C G7576,1,1,1,1,0,0,0,"nucleus,cytoplasm,mitochondrion,plasma_membrane"
P00360,G3P1_YEAST,TDH1 GPD1 SSS2 YJL052W J1154,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P00401,COX1_YEAST,COX1 OXI3 Q0045,0,0,1,0,0,0,0,mitochondrion
P00410,COX2_YEAST,COX2 OXI1 Q0250,0,0,1,0,0,0,0,mitochondrion
P00420,COX3_YEAST,COX3 OXI2 Q0275,0,0,1,0,0,0,0,mitochondrion
P00424,COX5A_YEAST,COX5A YNL052W N2474 YNL2474W,0,0,1,0,0,0,0,mitochondrion
P00431,CCPR_YEAST,CCP1 CCP CPO YKR066C,0,0,1,0,0,0,0,mitochondrion
P00445,SODC_YEAST,SOD1 YJR104C J1968,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P00546,CDK1_YEAST,CDC28 CDK1 HSL5 SRM5 YBR160W YBR1211,1,1,0,0,1,0,0,"nucleus,cytoplasm,endoplasmic_reticulum"
P00549,KPYK1_YEAST,CDC19 PYK1 YAL038W,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P00560,PGK_YEAST,PGK1 YCR012W YCR12W,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P00572,KTHY_YEAST,CDC8 YJR057W J1715,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P00635,PPA5_YEAST,PHO5 YBR093C YBR0814,0,0,0,0,0,0,0,
P00724,INV2_YEAST,SUC2 YIL162W,0,1,1,0,0,0,1,"cytoplasm,mitochondrion,vacuole"
P00729,CBPY_YEAST,PRC1 YMR297W,0,1,0,0,1,0,1,"cytoplasm,endoplasmic_reticulum,vacuole"
P00812,ARGI_YEAST,CAR1 YPL111W LPH15W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P00815,HIS2_YEAST,HIS4 YCL030C YCL183 YCL30C,0,1,0,0,0,0,0,cytoplasm
P00817,IPYR_YEAST,IPP1 PPA PPA1 YBR011C YBR0202,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P00830,ATPB_YEAST,ATP2 YJR121W J2041,0,0,1,0,0,0,0,mitochondrion
P00854,ATP6_YEAST,ATP6 OLI2 OLI4 PHO1 Q0085,0,0,1,0,0,0,0,mitochondrion
P00890,CISY1_YEAST,CIT1 GLU3 LYS6 YNR001C N2019,0,0,1,0,0,0,0,mitochondrion
P00924,ENO1_YEAST,ENO1 ENOA HSP48 YGR254W G9160,0,1,1,1,0,0,1,"cytoplasm,mitochondrion,plasma_membrane,vacuole"
P00925,ENO2_YEAST,ENO2 ENOB YHR174W,0,0,1,1,0,0,1,"mitochondrion,plasma_membrane,vacuole"
P00927,THDH_YEAST,ILV1 YER086W,0,0,1,0,0,0,0,mitochondrion
P00937,TRPG_YEAST,TRP3 YKL211C,0,1,0,0,0,0,0,cytoplasm
P00942,TPIS_YEAST,TPI1 YDR050C YD9609.05C,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P00950,PMG1_YEAST,GPM1 GPM YKL152C YKL607,0,0,1,0,0,0,0,mitochondrion
P00958,SYMC_YEAST,MES1 YGR264C,0,1,0,0,0,0,0,cytoplasm
P01094,IPA3_YEAST,PAI3 YMR174C YM8010.04C,1,1,0,0,0,0,1,"nucleus,cytoplasm,vacuole"
P01097,ATIF_YEAST,INH1 YDL181W D1305,0,0,1,0,0,0,0,mitochondrion
P01119,RAS1_YEAST,RAS1 YOR101W YOR3205W,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P01120,RAS2_YEAST,RAS2 ASC1 CTN5 GLC5 YNL098C N2198,1,0,1,1,0,0,0,"nucleus,mitochondrion,plasma_membrane"
P01123,YPT1_YEAST,YPT1 YP2 YFL038C,0,0,1,0,0,0,0,mitochondrion
P02293,H2B1_YEAST,HTB1 H2B1 SPT12 YDR224C YD9934.09C,1,0,0,0,0,0,0,nucleus
P02294,H2B2_YEAST,HTB2 H2B2 YBL002W YBL0104,1,0,0,0,0,0,0,nucleus
P02309,H4_YEAST,HHF1 YBR009C YBR0122; HHF2 YNL030W N2752,1,0,0,0,0,0,0,nucleus
P02400,RLA4_YEAST,RPP2B L12EIA RPL45 RPLA4 YDR382W,0,0,0,0,0,0,1,vacuole
P02406,RL28_YEAST,RPL28 CYH2 YGL103W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P02557,TBB_YEAST,TUB2 YFL037W,0,1,0,0,0,0,0,cytoplasm
P02829,HSP82_YEAST,HSP82 HSP90 YPL240C,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P02992,EFTU_YEAST,TUF1 TUFM YOR187W,0,0,1,0,0,0,0,mitochondrion
P02994,EF1A_YEAST,TEF1 YPR080W P9513.7; TEF2 YBR118W YBR0913,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P03069,GCN4_YEAST,GCN4 AAS101 AAS3 ARG9 YEL009C,1,0,0,0,0,0,0,nucleus
P03870,FLP_YEAST,FLP1 R0010W,0,0,0,0,0,0,0,
P03871,REP1_YEAST,REP1 R0020C,1,0,0,0,0,0,0,nucleus
P03873,MBI2_YEAST,BI2 Q0110,0,0,1,0,0,0,0,mitochondrion
P03877,SCE3_YEAST,AI3 ENS3 I-SCEIII Q0060,0,0,1,0,0,0,0,mitochondrion
P03878,SCE2_YEAST,AI4 ENS2 I-SCEII Q0065,0,0,1,0,0,0,0,mitochondrion
P03879,MBI4_YEAST,BI4 SCBI4 Q0120,0,0,1,0,0,0,0,mitochondrion
P03962,PYRF_YEAST,URA3 YEL021W,0,0,0,0,0,0,0,
P03965,CARB_YEAST,CPA2 YJR109C J2002,0,1,0,0,0,0,0,cytoplasm
P04037,COX4_YEAST,COX4 YGL187C G1362,0,0,1,0,0,0,0,mitochondrion
P04039,COX8_YEAST,COX8 YLR395C L8084.14,0,0,1,0,0,0,0,mitochondrion
P04050,RPB1_YEAST,RPO21 RPB1 RPB220 SUA8 YDL140C D2150,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P04051,RPC1_YEAST,RPO31 RPC1 RPC160 YOR116C O3254 YOR3254C,1,0,0,0,0,0,0,nucleus
P04147,PABP_YEAST,PAB1 YER165W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P04385,GAL1_YEAST,GAL1 YBR020W YBR0302,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P04386,GAL4_YEAST,GAL4 YPL248C,1,0,0,0,0,0,0,nucleus
P04387,GAL80_YEAST,GAL80 YML051W YM9827.01 YM9958.12,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P04397,GAL10_YEAST,GAL10 YBR019C YBR0301,0,0,0,0,0,0,0,
P04449,RL24A_YEAST,RPL24A RP29 RPL30A YGL031C,0,0,0,0,0,0,0,
P04456,RL25_YEAST,RPL25 YOL127W,0,0,0,0,0,0,0,
P04710,ADT1_YEAST,AAC1 YMR056C YM9796.09C,0,0,1,0,0,0,0,mitochondrion
P04786,TOP1_YEAST,TOP1 MAK1 YOL006C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P04802,SYDC_YEAST,DPS1 APS APS1 YLL018C L1295,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P04806,HXKA_YEAST,HXK1 HKA YFR053C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P04807,HXKB_YEAST,HXK2 HEX1 HKB YGL253W NRB486,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P04817,CAN1_YEAST,CAN1 YEL063C,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
P04819,DNLI1_YEAST,CDC9 YDL164C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P04821,CDC25_YEAST,CDC25 CTN1 YLR310C L2142.6,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P04840,VDAC1_YEAST,POR1 OMP2 VDAC1 YNL055C N2441 YNL2441C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P04911,H2A1_YEAST,HTA1 H2A1 SPT11 YDR225W YD9934.10,1,0,0,0,0,0,0,nucleus
P04912,H2A2_YEAST,HTA2 H2A2 YBL003C YBL0103,1,0,0,0,0,0,0,nucleus
P05030,PMA1_YEAST,PMA1 YGL008C,0,0,1,1,0,0,0,"mitochondrion,plasma_membrane"
P05066,PHR_YEAST,PHR1 YOR386W,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
P05150,OTC_YEAST,ARG3 YJL088W J0924,0,0,1,0,0,0,0,mitochondrion
P05317,RLA0_YEAST,RPP0 L10E RPA0 RPL10E RPLA0 YLR340W L8300.8,0,1,0,0,0,0,0,cytoplasm
P05318,RLA1_YEAST,RPP1A L12EIIA RPA1 RPLA1 YDL081C,0,0,0,0,0,0,0,
P05319,RLA2_YEAST,RPP2A L12EIB RPA2 RPL44 RPLA2 YOL039W,0,0,0,0,0,0,0,
P05373,HEM2_YEAST,HEM2 YGL040C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P05374,CHO2_YEAST,CHO2 PEM1 YGR157W G6673,0,0,0,0,1,0,0,endoplasmic_reticulum
P05375,PLMT_YEAST,OPI3 PEM2 YJR073C J1824,0,0,1,0,1,0,0,"mitochondrion,endoplasmic_reticulum"
P05453,ERF3_YEAST,SUP35 GST1 PNM2 SAL3 SUF12 SUP2 YDR172W YD9395.05,0,1,0,0,0,0,0,cytoplasm
P05694,METE_YEAST,MET6 YER091C,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P05737,RL7A_YEAST,RPL7A RPL6A RPL8A YL8A YGL076C,0,1,0,0,0,0,0,cytoplasm
P05739,RL6B_YEAST,RPL6B RPL16B RPL17B YL16B YLR448W L9324.4,0,0,0,0,0,0,0,
P05740,RL17A_YEAST,RPL17A RPL17 RPL20A YKL180W,0,1,0,0,0,0,0,cytoplasm
P05744,RL33A_YEAST,RPL33A RPL37A YPL143W LPI4W P2625,0,0,0,0,0,0,0,
P05745,RL36A_YEAST,RPL36A RPL39A YMR194W YM9646.06,0,0,0,0,0,0,0,
P05748,RL15A_YEAST,RPL15A RPL10A RPL13A YL10A YLR029C,0,0,0,0,0,0,0,
P05750,RS3_YEAST,RPS3 SUF14 YNL178W N1653,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P05755,RS9B_YEAST,RPS9B RPS13B SUP46 YBR189W YBR1317,0,0,0,0,0,0,0,
P05756,RS13_YEAST,RPS13 RPS13C YDR064W D4252 YD9609.18,0,1,0,0,0,0,0,cytoplasm
P05759,RS31_YEAST,RPS31 RPS37 UBI3 YLR167W L9470.14,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P05986,KAPC_YEAST,TPK3 PKA3 YKL166C YKL630,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06100,NOT2_YEAST,CDC36 DNA19 NOT2 YDL165W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06101,CDC37_YEAST,CDC37 SMO1 YDR168W YD9489.03,0,1,0,0,0,0,0,cytoplasm
P06102,NOT3_YEAST,NOT3 YIL038C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06103,EIF3B_YEAST,PRT1 CDC63 YOR361C,0,0,0,0,0,0,0,
P06104,UBC2_YEAST,RAD6 UBC2 YGL058W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06105,SC160_YEAST,SCP160 HX YJL080C J1017,0,1,0,0,1,0,0,"cytoplasm,endoplasmic_reticulum"
P06106,CYSD_YEAST,MET17 MET15 MET25 YLR303W L8003.1,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P06115,CATT_YEAST,CTT1 YGR088W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P06168,ILV5_YEAST,ILV5 YLR355C L9638.7,0,0,1,0,0,0,0,mitochondrion
P06169,PDC1_YEAST,PDC1 YLR044C L2104,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06197,PIS_YEAST,PIS1 YPR113W P8283.5,0,0,1,0,1,1,0,"mitochondrion,endoplasmic_reticulum,golgi_apparatus"
P06208,LEU1_YEAST,LEU4 YNL104C N2173,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P06242,KIN28_YEAST,KIN28 YDL108W D2330,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06243,CDC7_YEAST,CDC7 OAF2 YDL017W D2855,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06244,KAPA_YEAST,TPK1 PKA1 SRA3 YJL164C J0541,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06245,KAPB_YEAST,TPK2 PKA2 YKR1 YPL203W,1,0,0,0,0,0,0,nucleus
P06367,RS14A_YEAST,RPS14A CRY1 RPL59 YCR031C YCR31C,0,0,0,0,0,0,0,
P06634,DED1_YEAST,DED1 SPP81 YOR204W,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P06700,SIR2_YEAST,SIR2 MAR1 YDL042C D2714,1,0,0,0,0,0,0,nucleus
P06701,SIR3_YEAST,SIR3 CMT1 MAR2 STE8 YLR442C L9753.10,0,0,1,0,0,0,0,mitochondrion
P06704,CDC31_YEAST,CDC31 DSK1 YOR257W,0,0,0,0,0,0,0,
P06738,PHSG_YEAST,GPH1 YPR160W P9584.1,0,1,0,0,0,0,0,cytoplasm
P06774,HAP2_YEAST,HAP2 YGL237C,1,0,0,0,0,0,0,nucleus
P06777,RAD1_YEAST,RAD1 YPL022W,1,0,0,0,0,0,0,nucleus
P06778,RAD52_YEAST,RAD52 YML032C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P06779,RAD7_YEAST,RAD7 YJR052W J1665,0,1,0,0,0,0,0,cytoplasm
P06780,RHO1_YEAST,RHO1 YPR165W P9325.3,0,0,1,1,1,1,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum,golgi_apparatus"
P06781,RHO2_YEAST,RHO2 YNL090W N2237,0,0,0,1,0,0,0,plasma_membrane
P06782,SNF1_YEAST,SNF1 CAT1 CCR1 GLC2 PAS14 YDR477W D8035.20,1,1,1,0,0,0,0,"nucleus,cytoplasm,mitochondrion"
P06784,STE7_YEAST,STE7 YDL159W D1525,0,1,0,0,0,0,0,cytoplasm
P06785,TYSY_YEAST,CDC21 CRT9 TMP1 YOR074C YOR29-25,0,0,1,0,0,0,0,mitochondrion
P06786,TOP2_YEAST,TOP2 TOR3 YNL088W N2244,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P06787,CALM_YEAST,CMD1 YBR109C YBR0904,0,1,0,0,0,0,0,cytoplasm
P06838,RAD10_YEAST,RAD10 YML095C,1,0,0,0,0,0,0,nucleus
P06839,RAD3_YEAST,RAD3 REM1 YER171W,1,0,0,0,0,0,0,nucleus
P06843,SPT2_YEAST,SPT2 SIN1 SPM2 YER161C,1,0,0,0,0,0,0,nucleus
P06844,SPT3_YEAST,SPT3 YDR392W D9509.12,1,0,0,0,0,0,0,nucleus
P07143,CY1_YEAST,CYT1 CTC1 YOR065W YOR29-16,0,0,1,0,0,0,0,mitochondrion
P07149,FAS1_YEAST,FAS1 YKL182W,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P07170,KAD2_YEAST,ADK1 AKY AKY1 AKY2 YDR226W YD9934.11,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P07213,TOM70_YEAST,TOM70 MAS70 OMP1 YNL121C N1905,0,0,1,0,0,0,0,mitochondrion
P07244,PUR2_YEAST,"ADE57 ADE5,7 YGL234W",0,1,0,0,0,0,0,cytoplasm
P07245,C1TC_YEAST,ADE3 YGR204W G7733,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07246,ADH3_YEAST,ADH3 YMR083W YM9582.08,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P07248,ADR1_YEAST,ADR1 YDR216W YD8142.16 YD8142B.08,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07249,ARGR1_YEAST,ARG80 ARGR1 YMR042W YM9532.07,1,0,0,0,0,0,0,nucleus
P07250,IPMK_YEAST,ARG82 ARGR3 GSL3 IPK2 YDR173C YD9395.06C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07251,ATPA_YEAST,ATP1 YBL099W YBL0827,0,0,1,0,0,0,0,mitochondrion
P07255,COX9_YEAST,COX9 YDL067C D2520,0,0,1,0,0,0,0,mitochondrion
P07256,QCR1_YEAST,COR1 QCR1 YBL045C YBL0403,0,0,1,0,0,0,0,mitochondrion
P07257,QCR2_YEAST,QCR2 COR2 UCR2 YPR191W P9677.6,0,0,1,0,0,0,0,mitochondrion
P07258,CARA_YEAST,CPA1 YOR303W,0,1,0,0,0,0,0,cytoplasm
P07259,PYR1_YEAST,URA2 YJL130C J0686,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P07260,IF4E_YEAST,CDC33 TIF45 YOL139C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07261,GCR1_YEAST,GCR1 SIT3 YPL075W LPF10W,1,0,0,0,0,0,0,nucleus
P07263,SYH_YEAST,HTS1 YPR033C YP9367.13C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P07264,LEUC_YEAST,LEU1 YGL009C,0,0,0,0,0,0,0,
P07267,CARP_YEAST,PEP4 PHO9 PRA1 YPL154C P2585,0,0,1,0,1,0,1,"mitochondrion,endoplasmic_reticulum,vacuole"
P07269,PHO2_YEAST,PHO2 BAS2 GRF10 YDL106C D2350,1,0,0,0,0,0,0,nucleus
P07270,PHO4_YEAST,PHO4 YFR034C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07271,PIF1_YEAST,PIF1 TST1 YML061C YM9958.01C,0,0,1,0,0,0,0,mitochondrion
P07272,PPR1_YEAST,PPR1 YLR014C,1,0,0,0,0,0,0,nucleus
P07273,TFS2_YEAST,DST1 PPR2 YGL043W,1,0,0,0,0,0,0,nucleus
P07274,PROF_YEAST,PFY1 CLS5 PFY PRF1 YOR122C O3275 YOR3275C,0,1,0,0,0,0,0,cytoplasm
P07276,RAD2_YEAST,RAD2 YGR258C,1,0,0,0,0,0,0,nucleus
P07277,ERG12_YEAST,ERG12 RAR1 YMR208W YM8261.02,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P07278,KAPR_YEAST,BCY1 REG1 SRA1 YIL033C,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P07280,RS19A_YEAST,RPS19A RP55A RPS16AA YOL121C,0,0,0,0,0,0,0,
P07281,RS19B_YEAST,RPS19B RP55B RPS16AB YNL302C N0422,0,0,0,0,0,0,0,
P07283,PMM_YEAST,SEC53 ALG4 YFL045C,0,0,0,0,0,0,0,
P07284,SYSC_YEAST,SES1 SERS YDR023W YD9813.01,0,1,0,0,0,0,0,cytoplasm
P07286,GPT_YEAST,ALG7 TUR1 YBR243C YBR1628,0,0,0,0,1,0,0,endoplasmic_reticulum
P07342,ILVB_YEAST,ILV2 SMR1 YMR108W YM9718.07,0,0,1,0,0,0,0,mitochondrion
P07347,ARD1_YEAST,ARD1 YHR013C,0,0,0,0,0,0,0,
P07560,SEC4_YEAST,SEC4 SRO6 YFL005W,0,0,1,1,1,0,0,"mitochondrion,plasma_membrane,endoplasmic_reticulum"
P07702,LYS2_YEAST,LYS2 YBR115C YBR0910,0,1,0,0,0,0,0,cytoplasm
P07703,RPAC1_YEAST,RPC40 RPC5 YPR110C P8283.18,1,0,0,0,0,0,0,nucleus
P07834,CDC4_YEAST,CDC4 YFL009W,1,0,0,0,0,0,0,nucleus
P07866,LTE1_YEAST,LTE1 EIS4 MSI2 YAL024C,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P07884,MOD5_YEAST,MOD5 YOR274W,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P07991,OAT_YEAST,CAR2 CARGB YLR438W L9753.2,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P08004,CHS1_YEAST,CHS1 YNL192W N1404,0,0,0,1,0,0,0,plasma_membrane
P08018,PBS2_YEAST,PBS2 HOG4 SFS4 SSK4 YJL128C J0699,0,1,0,0,0,0,0,cytoplasm
P08067,UCRI_YEAST,RIP1 YEL024W,0,0,1,0,0,0,0,mitochondrion
P08153,SWI5_YEAST,SWI5 YDR146C YD8358.03C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P08417,FUMH_YEAST,FUM1 YPL262W,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P08425,SYFM_YEAST,MSF1 YPR047W YP9499.05,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P08432,DCOR_YEAST,SPE1 ORD1 YKL184W,0,1,0,0,0,0,0,cytoplasm
P08456,PSS_YEAST,CHO1 PSS1 YER026C,0,0,0,0,0,0,0,
P08458,SPS1_YEAST,SPS1 YDR523C D9719.27,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P08466,NUC1_YEAST,NUC1 YJL208C HRE329 J0310,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P08518,RPB2_YEAST,RPB2 RPB150 RPO22 YOR151C,1,0,1,0,0,0,0,"nucleus,mitochondrion"
P08524,ERG20_YEAST,ERG20 BOT3 FDS1 FPP1 YJL167W J0525,0,1,0,0,1,0,1,"cytoplasm,endoplasmic_reticulum,vacuole"
P08525,QCR8_YEAST,QCR8 YJL166W J0526,0,0,1,0,0,0,0,mitochondrion
P08536,MET3_YEAST,MET3 YJR010W J1436,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P08539,GPA1_YEAST,GPA1 CDC70 DAC1 SCG1 YHR005C,0,1,0,1,0,0,0,"cytoplasm,plasma_membrane"
P08566,ARO1_YEAST,ARO1 AROM YDR127W YD9302.02,0,1,0,0,0,0,0,cytoplasm
P08638,LEUR_YEAST,LEU3 YLR451W L9324.1,1,0,0,0,0,0,0,nucleus
P08640,FLO11_YEAST,FLO11 MAL5 MUC1 S1 S2 YIR019C,0,0,0,1,0,0,1,"plasma_membrane,vacuole"
P08678,CYAA_YEAST,CYR1 CDC35 HSR1 SRA4 YJL005W J1401,0,1,1,1,0,0,0,"cytoplasm,mitochondrion,plasma_membrane"
P08679,CISY2_YEAST,CIT2 YCR005C YCR043 YCR5C,0,1,1,0,0,0,0,"cytoplasm,mitochondrion"
P08964,MYO1_YEAST,MYO1 YHR023W,0,1,0,0,0,0,0,cytoplasm
P09032,EI2BG_YEAST,GCD1 TIF223 TRA3 YOR260W,0,0,0,0,0,0,0,
P09064,IF2B_YEAST,SUI3 TIF212 YPL237W,0,0,0,0,0,0,0,
P09119,CDC6_YEAST,CDC6 YJL194W J0347,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P09201,F16P_YEAST,FBP1 YLR377C L8039.18,0,1,0,0,0,0,0,cytoplasm
P09232,PRTB_YEAST,PRB1 YEL060C,0,0,0,0,0,0,1,vacuole
P09435,HSP73_YEAST,SSA3 YBL075C YBL06.07 YBL0610,1,1,0,1,0,0,0,"nucleus,cytoplasm,plasma_membrane"
P09440,C1TM_YEAST,MIS1 YBR084W YBR0751,0,0,1,0,0,0,0,mitochondrion
P09547,SWI1_YEAST,SWI1 ADR6 GAM3 YPL016W LPA1,1,0,0,0,0,0,0,nucleus
P09620,KEX1_YEAST,KEX1 YGL203C,0,0,0,0,0,0,1,vacuole
P09624,DLDH_YEAST,LPD1 DHLP1 YFL018C,0,0,1,0,0,0,0,mitochondrion
P09733,TBA1_YEAST,TUB1 YML085C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P09734,TBA3_YEAST,TUB3 YML124C YM7056.02C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P09798,CDC16_YEAST,CDC16 YKL022C,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P09880,TRNL_YEAST,TRL1 RLG1 YJL087C J0927,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P09938,RIR2_YEAST,RNR2 CRT6 YJL026W J1271,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P09950,HEM1_YEAST,HEM1 CYD1 YDR232W YD9934.16,0,0,1,0,0,0,0,mitochondrion
P09959,SWI6_YEAST,SWI6 YLR182W L9470.8,1,1,0,0,0,0,0,"nucleus,cytoplasm"
P0C0T4,RS25B_YEAST,RPS25B RPS31 RPS31B YLR333C L8300.10,0,0,0,0,0,0,0,
P0C0V8,RS21A_YEAST,RPS21A RPS25 RPS25A RPS26A YKR057W,0,0,0,0,0,0,0,
P0C0W9,RL11A_YEAST,RPL11A RP39A RPL16A YPR102C P8283.14,1,0,0,0,0,0,0,nucleus
P0C0X0,RS28B_YEAST,RPS28B RPS33B YLR264W L8479.5,0,0,0,0,0,0,0,
P0C2I2,YD14B_YEAST,TY1B-DR5 YDRWTy1-4 POL YDR316W-B D9740.1,1,1,0,0,0,0,0,"nucleus,cytoplasm"
